family,lag_days,autocorr_x,autocorr_y,mean_abs_autocorr,abs_autocorr_x,abs_autocorr_y
GAM,170,0.0775160154908382,-0.1657609604918017,0.12163848799132,0.0775160154908382,0.1657609604918017
GAM,175,0.135549856125755,-0.1741820797045657,0.1548659679151604,0.135549856125755,0.1741820797045657
GAM,180,0.1069824283014371,-0.1946919576868993,0.1508371929941682,0.1069824283014371,0.1946919576868993
GAM,185,0.0498615316073649,-0.1748896067078889,0.1123755691576269,0.0498615316073649,0.1748896067078889
GAM,190,0.0931608097725624,-0.1669997774277439,0.1300802936001532,0.0931608097725624,0.1669997774277439
GAM,195,0.1141849784140136,-0.1865166267699697,0.1503508025919917,0.1141849784140136,0.1865166267699697
GAM,200,0.1106059162705963,-0.1671334093338198,0.138869662802208,0.1106059162705963,0.1671334093338198
GAM,205,0.1328834429086805,-0.1769482827320617,0.1549158628203711,0.1328834429086805,0.1769482827320617
GAM,210,0.1348103064590589,-0.0804287830445165,0.1076195447517877,0.1348103064590589,0.0804287830445165
GAM,215,0.1052072161989608,-0.1315129465135805,0.1183600813562706,0.1052072161989608,0.1315129465135805
GAM,220,0.1656013626174544,-0.113101933333996,0.1393516479757252,0.1656013626174544,0.113101933333996
GAM,225,0.1211597870387836,-0.0692852216301069,0.0952225043344452,0.1211597870387836,0.0692852216301069
GAM,230,0.1279003993074227,-0.051613901594761,0.0897571504510919,0.1279003993074227,0.051613901594761
GAM,235,0.1593726670967309,-0.0380041183805304,0.0986883927386306,0.1593726670967309,0.0380041183805304
GAM,240,0.1148415922327363,-0.0803987277348308,0.0976201599837835,0.1148415922327363,0.0803987277348308
GAM,245,0.114945872394571,0.016441221564621,0.065693546979596,0.114945872394571,0.016441221564621
GAM,250,0.0815334958505114,-0.0068283431654927,0.044180919508002,0.0815334958505114,0.0068283431654927
GAM,255,0.0937629492207891,-0.0071614254288225,0.0504621873248058,0.0937629492207891,0.0071614254288225
GAM,260,0.1355940115479415,0.04579933115536,0.0906966713516508,0.1355940115479415,0.04579933115536
GAM,265,0.1598364173215536,0.0313118620645722,0.0955741396930629,0.1598364173215536,0.0313118620645722
GAM,270,0.141731670342501,0.0607353581221475,0.1012335142323242,0.141731670342501,0.0607353581221475
GAM,275,0.1368516008139146,0.0856434647365123,0.1112475327752134,0.1368516008139146,0.0856434647365123
GAM,280,0.0315818110390192,0.0343264294334296,0.0329541202362244,0.0315818110390192,0.0343264294334296
GAM,285,0.1421211085986605,0.118106220899198,0.1301136647489292,0.1421211085986605,0.118106220899198
GAM,290,0.1302143211319672,0.1494952392323026,0.1398547801821349,0.1302143211319672,0.1494952392323026
GAM,295,0.0989283520806996,0.1139545968538962,0.1064414744672979,0.0989283520806996,0.1139545968538962
